date,year,month,country,arrivals,avg_temperature,rainfall_mm,season,season_Inter Monsoon,season_Northeast Monsoon,season_Southwest Monsoon,is_holiday,near_holiday,region,region_Americas,region_Asia,region_Europe,region_Middle East,region_Oceania,region_Other,quarter,day_of_year,week_of_year,month_sin,month_cos
2018-11-01,2018,11,UAE,4520,27,250,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,4,305,44,-0.5000000000000004,0.8660254037844384
2018-12-01,2018,12,India,28997,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,China,23155,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,United Kingdom,27207,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Germany,19759,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,France,23595,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,United States,22951,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Australia,20013,27,50,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Russia,15897,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Japan,17042,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Maldives,13992,27,50,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Netherlands,11786,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Switzerland,13247,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Italy,12039,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,Canada,9960,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,4,335,48,-2.4492935982947064e-16,1.0
2018-12-01,2018,12,UAE,7894,27,50,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,4,335,48,-2.4492935982947064e-16,1.0
2019-01-01,2019,1,India,24609,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,China,28229,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,United Kingdom,24726,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Germany,24313,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,France,21661,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,United States,21013,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Australia,16331,27,50,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Russia,20860,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Japan,16919,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Maldives,11953,27,50,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Netherlands,14603,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Switzerland,11144,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Italy,11599,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,Canada,7908,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-01-01,2019,1,UAE,8027,27,50,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,1,1,1,0.49999999999999994,0.8660254037844387
2019-02-01,2019,2,India,29606,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,China,26620,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,United Kingdom,23627,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Germany,18816,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,France,19203,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,United States,24245,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Australia,18681,27,50,Northeast Monsoon,False,True,False,0,0,Oceania,False,False,False,False,True,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Russia,18974,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Japan,13465,27,50,Northeast Monsoon,False,True,False,0,0,Asia,False,True,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Maldives,12451,27,50,Northeast Monsoon,False,True,False,0,0,Other,False,False,False,False,False,True,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Netherlands,12145,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Switzerland,12906,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Italy,9845,27,50,Northeast Monsoon,False,True,False,0,0,Europe,False,False,True,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,Canada,11057,27,50,Northeast Monsoon,False,True,False,0,0,Americas,True,False,False,False,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-02-01,2019,2,UAE,9324,27,50,Northeast Monsoon,False,True,False,0,0,Middle East,False,False,False,True,False,False,1,32,5,0.8660254037844386,0.5000000000000001
2019-03-01,2019,3,India,31427,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,China,27257,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,United Kingdom,22284,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Germany,24501,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,France,21475,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,United States,19120,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Australia,21174,28,50,Inter Monsoon,True,False,False,0,0,Oceania,False,False,False,False,True,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Russia,20405,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Japan,16463,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Maldives,16182,28,50,Inter Monsoon,True,False,False,0,0,Other,False,False,False,False,False,True,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Netherlands,11357,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Switzerland,12610,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Italy,12438,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,Canada,10250,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,1,60,9,1.0,6.123233995736766e-17
2019-03-01,2019,3,UAE,7457,28,50,Inter Monsoon,True,False,False,0,0,Middle East,False,False,False,True,False,False,1,60,9,1.0,6.123233995736766e-17
2019-04-01,2019,4,India,12393,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,China,16982,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,United Kingdom,14511,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Germany,10631,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,France,11368,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,United States,9059,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Australia,11221,28,50,Inter Monsoon,True,False,False,0,0,Oceania,False,False,False,False,True,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Russia,9060,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Japan,9839,28,50,Inter Monsoon,True,False,False,0,0,Asia,False,True,False,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Maldives,7258,28,50,Inter Monsoon,True,False,False,0,0,Other,False,False,False,False,False,True,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Netherlands,7470,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Switzerland,7949,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Italy,6486,28,50,Inter Monsoon,True,False,False,0,0,Europe,False,False,True,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,Canada,4361,28,50,Inter Monsoon,True,False,False,0,0,Americas,True,False,False,False,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-04-01,2019,4,UAE,3673,28,50,Inter Monsoon,True,False,False,0,0,Middle East,False,False,False,True,False,False,2,91,14,0.8660254037844387,-0.4999999999999998
2019-05-01,2019,5,India,8789,28,250,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,China,8501,28,250,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,United Kingdom,8206,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Germany,6499,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,France,7061,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,United States,6387,28,250,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Australia,5276,28,250,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Russia,6625,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Japan,5420,28,250,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Maldives,3980,28,250,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Netherlands,4212,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Switzerland,4684,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Italy,4274,28,250,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,Canada,2541,28,250,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-05-01,2019,5,UAE,3220,28,250,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,2,121,18,0.49999999999999994,-0.8660254037844387
2019-06-01,2019,6,India,8225,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,China,8108,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,United Kingdom,9715,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Germany,7896,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,France,8635,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,United States,5574,26,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Australia,5885,26,100,Southwest Monsoon,False,False,True,0,0,Oceania,False,False,False,False,True,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Russia,5330,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Japan,4975,26,100,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Maldives,4012,26,100,Southwest Monsoon,False,False,True,0,0,Other,False,False,False,False,False,True,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Netherlands,5299,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Switzerland,4565,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Italy,4089,26,100,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,Canada,3177,26,100,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-06-01,2019,6,UAE,2602,26,100,Southwest Monsoon,False,False,True,0,0,Middle East,False,False,False,True,False,False,2,152,22,1.2246467991473532e-16,-1.0
2019-07-01,2019,7,India,8861,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
2019-07-01,2019,7,China,7662,26,50,Southwest Monsoon,False,False,True,0,0,Asia,False,True,False,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
2019-07-01,2019,7,United Kingdom,6935,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
2019-07-01,2019,7,Germany,8521,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
2019-07-01,2019,7,France,5971,26,50,Southwest Monsoon,False,False,True,0,0,Europe,False,False,True,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
2019-07-01,2019,7,United States,6997,26,50,Southwest Monsoon,False,False,True,0,0,Americas,True,False,False,False,False,False,3,182,27,-0.4999999999999997,-0.8660254037844388
